Filename	Atlas Name	Biospecimen	Assay	Level	Organ	Diagnosis	Data Access	File Format	HTAN Parent Data File ID	HTAN Data File ID	Data Category	Matrix Type	Linked Matrices	Cell Median Number Reads	Cell Median Number Genes	Cell Total	Sc RN Aseq Workflow Type	Sc RN Aseq Workflow Parameters Description	Workflow Link	Workflow Version	Synapse Id	Atlasid	Data File ID	Parent Data File ID	Is Raw Sequencing	Release Version	Metadata	View
sc_RNAseq_level_3/HT071P1-XB2_1-barcodes.tsv	HTAN WUSTL	HTA12_5_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2002	HTA12_5_3004	Other	Raw Counts		248322	1453	2574	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117066	HTA12	HTA12_5_3004	HTA12_5_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB2_1-features.tsv	HTAN WUSTL	HTA12_5_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2002	HTA12_5_3005	Other	Raw Counts		248322	1453	2574	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116883	HTA12	HTA12_5_3005	HTA12_5_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB2_1-matrix.mtx	HTAN WUSTL	HTA12_5_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	mtx	HTA12_5_2002	HTA12_5_3006	Gene Expression	Raw Counts		248322	1453	2574	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117074	HTA12	HTA12_5_3006	HTA12_5_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB3_1-barcodes.tsv	HTAN WUSTL	HTA12_5_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2003	HTA12_5_3007	Other	Raw Counts		135036	661	4951	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117056	HTA12	HTA12_5_3007	HTA12_5_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB3_1-features.tsv	HTAN WUSTL	HTA12_5_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2003	HTA12_5_3008	Other	Raw Counts		135036	661	4951	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116922	HTA12	HTA12_5_3008	HTA12_5_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB3_1-matrix.mtx	HTAN WUSTL	HTA12_5_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	mtx	HTA12_5_2003	HTA12_5_3009	Gene Expression	Raw Counts		135036	661	4951	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117077	HTA12	HTA12_5_3009	HTA12_5_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB4_1-barcodes.tsv	HTAN WUSTL	HTA12_5_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2004	HTA12_5_3010	Other	Raw Counts		455805	594	1109	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117054	HTA12	HTA12_5_3010	HTA12_5_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB4_1-features.tsv	HTAN WUSTL	HTA12_5_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	tsv	HTA12_5_2004	HTA12_5_3011	Other	Raw Counts		455805	594	1109	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116912	HTA12	HTA12_5_3011	HTA12_5_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT071P1-XB4_1-matrix.mtx	HTAN WUSTL	HTA12_5_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	mtx	HTA12_5_2004	HTA12_5_3012	Gene Expression	Raw Counts		455805	594	1109	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117037	HTA12	HTA12_5_3012	HTA12_5_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB2_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_6_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2001	HTA12_6_3001	Other	Raw Counts		473138	804	1247	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116949	HTA12	HTA12_6_3001	HTA12_6_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB2_1-features.tsv.gz	HTAN WUSTL	HTA12_6_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2001	HTA12_6_3002	Other	Raw Counts		473138	804	1247	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116887	HTA12	HTA12_6_3002	HTA12_6_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB2_1-matrix.mtx.gz	HTAN WUSTL	HTA12_6_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2001	HTA12_6_3003	Gene Expression	Raw Counts		473138	804	1247	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116992	HTA12	HTA12_6_3003	HTA12_6_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB3_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_6_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2002	HTA12_6_3004	Other	Raw Counts		256519	1163	1802	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116957	HTA12	HTA12_6_3004	HTA12_6_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB3_1-features.tsv.gz	HTAN WUSTL	HTA12_6_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2002	HTA12_6_3005	Other	Raw Counts		256519	1163	1802	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116876	HTA12	HTA12_6_3005	HTA12_6_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB3_1-matrix.mtx.gz	HTAN WUSTL	HTA12_6_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2002	HTA12_6_3006	Gene Expression	Raw Counts		256519	1163	1802	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117004	HTA12	HTA12_6_3006	HTA12_6_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB4_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_6_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2003	HTA12_6_3007	Other	Raw Counts		250148	829	2427	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116956	HTA12	HTA12_6_3007	HTA12_6_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB4_1-features.tsv.gz	HTAN WUSTL	HTA12_6_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2003	HTA12_6_3008	Other	Raw Counts		250148	829	2427	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116915	HTA12	HTA12_6_3008	HTA12_6_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT085P1-XB4_1-matrix.mtx.gz	HTAN WUSTL	HTA12_6_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_6_2003	HTA12_6_3009	Gene Expression	Raw Counts		250148	829	2427	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117001	HTA12	HTA12_6_3009	HTA12_6_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB1_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_7_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2001	HTA12_7_3001	Other	Raw Counts		93474	1598	7556	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116948	HTA12	HTA12_7_3001	HTA12_7_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB1_1-features.tsv.gz	HTAN WUSTL	HTA12_7_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2001	HTA12_7_3002	Other	Raw Counts		93474	1598	7556	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116882	HTA12	HTA12_7_3002	HTA12_7_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB1_1-matrix.mtx.gz	HTAN WUSTL	HTA12_7_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2001	HTA12_7_3003	Gene Expression	Raw Counts		93474	1598	7556	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117045	HTA12	HTA12_7_3003	HTA12_7_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB2_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_7_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2002	HTA12_7_3004	Other	Raw Counts		159798	1235	3469	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116955	HTA12	HTA12_7_3004	HTA12_7_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB2_1-features.tsv.gz	HTAN WUSTL	HTA12_7_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2002	HTA12_7_3005	Other	Raw Counts		159798	1235	3469	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116893	HTA12	HTA12_7_3005	HTA12_7_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB2_1-matrix.mtx.gz	HTAN WUSTL	HTA12_7_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2002	HTA12_7_3006	Gene Expression	Raw Counts		159798	1235	3469	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117006	HTA12	HTA12_7_3006	HTA12_7_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB3_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_7_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2003	HTA12_7_3007	Other	Raw Counts		231668	1226	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116947	HTA12	HTA12_7_3007	HTA12_7_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB3_1-features.tsv.gz	HTAN WUSTL	HTA12_7_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2003	HTA12_7_3008	Other	Raw Counts		231668	1226	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116890	HTA12	HTA12_7_3008	HTA12_7_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT115P1-XB3_1-matrix.mtx.gz	HTAN WUSTL	HTA12_7_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_7_2003	HTA12_7_3009	Gene Expression	Raw Counts		231668	1226	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117009	HTA12	HTA12_7_3009	HTA12_7_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB1-barcodes.tsv.gz	HTAN WUSTL	HTA12_8_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2001	HTA12_8_3001	Other	Raw Counts		203222	879	3041	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116959	HTA12	HTA12_8_3001	HTA12_8_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB1-features.tsv.gz	HTAN WUSTL	HTA12_8_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2001	HTA12_8_3002	Other	Raw Counts		203222	879	3041	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116884	HTA12	HTA12_8_3002	HTA12_8_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB1-matrix.mtx.gz	HTAN WUSTL	HTA12_8_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2001	HTA12_8_3003	Gene Expression	Raw Counts		203222	879	3041	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117005	HTA12	HTA12_8_3003	HTA12_8_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB2-barcodes.tsv.gz	HTAN WUSTL	HTA12_8_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2002	HTA12_8_3004	Other	Raw Counts		192398	938	3340	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116954	HTA12	HTA12_8_3004	HTA12_8_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB2-features.tsv.gz	HTAN WUSTL	HTA12_8_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2002	HTA12_8_3005	Other	Raw Counts		192398	938	3340	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116886	HTA12	HTA12_8_3005	HTA12_8_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB2-matrix.mtx.gz	HTAN WUSTL	HTA12_8_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2002	HTA12_8_3006	Gene Expression	Raw Counts		192398	938	3340	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117007	HTA12	HTA12_8_3006	HTA12_8_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB3-barcodes.tsv.gz	HTAN WUSTL	HTA12_8_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2003	HTA12_8_3007	Other	Raw Counts		235254	1019	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116952	HTA12	HTA12_8_3007	HTA12_8_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB3-features.tsv.gz	HTAN WUSTL	HTA12_8_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2003	HTA12_8_3008	Other	Raw Counts		235254	1019	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116885	HTA12	HTA12_8_3008	HTA12_8_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB3-matrix.mtx.gz	HTAN WUSTL	HTA12_8_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2003	HTA12_8_3009	Gene Expression	Raw Counts		235254	1019	2482	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117000	HTA12	HTA12_8_3009	HTA12_8_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB4-barcodes.tsv.gz	HTAN WUSTL	HTA12_8_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2004	HTA12_8_3010	Other	Raw Counts		313085	769	1461	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116950	HTA12	HTA12_8_3010	HTA12_8_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT121P1-XB4-features.tsv.gz	HTAN WUSTL	HTA12_8_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2004	HTA12_8_3011	Other	Raw Counts		313085	769	1461	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116880	HTA12	HTA12_8_3011	HTA12_8_2004		Release 3.0	Details	
